kasuZbkia,gaixotasunak,gaixotasunUMLS,sintomak,sintomenUMLS,gaixSin,gaixSinUMLS
291,"disminución,disminución","C0333668#C0547047,C0333668#C0547047","disnea,tos seca,frémito táctil","C0013404#C0553668,C0850149 C0850149,C0231891 C0231891","disnea,tos,matidez,disminución,frémito,disminución","C0013404#C0553668,C0850149_1,-,C0333668#C0547047,C0231891_1,C0333668#C0547047"
292,"masa,carcinoma","C1306372#C0577559,C0007097",masa,C1306372#C0577559,"masa,carcinoma,adenopatías","C1306372#C0577559,C0007097,-"
293,"miosis,enoftalmos,opacidad,erosión","C0728710#C0026205,C0014306#C0423224,C1265876,C0333307","dolor,miosis,enoftalmos","C0030193,C0728710#C0026205,C0014306#C0423224","dolor,miosis,enoftalmos,opacidad,erosión","C0030193,C0728710#C0026205,C0014306#C0423224,C1265876,C0333307"
294,,,"Mujer,cefalea,fotofobia","C0043210#C0015780#C0086418,C0018681,C0085636","cefalea,sono,fotofobia,náuseas","C0018681,-,C0085636,-"
295,"le,le","C1292157#C0409974,C1292157#C0409974","mujer,debilidad facial,mirada,le","C0043210#C0015780#C0086418,C0427055 C0427055,C0553544,C1292157#C0409974",debilidad,C0427055_1
296,"le,le","C1292157#C0409974,C1292157#C0409974","rigidez,mujer,le,pesadillas,le,rigidez","C0427008#C0026837,C0043210#C0015780#C0086418,C1292157#C0409974,C0028084,C1292157#C0409974,C0427008#C0026837","rigidez,pesadillas,rigidez,marcha,lenta","C0427008#C0026837,C0028084,C0427008#C0026837,C0016928#C0080331,C0439834"
297,ataxia cerebelosa,C0007758 C0007758,niño de,C0680063 C0680063,"ataxia,hipertensión,lesión","C0007758_1,-,C0332447#C1313971#C0221198"
298,gastritis atrófica,C0017154 C0017154,"parestesias,fallos,sensibilidad,dismetría,exaltados,paresia","C0030554,C0231174,C1264642#C0439823#C0312418,C0234162,C0554982,C0151786","ex-alcohólico,gastritis,parestesias,dificultad,episodios,confusionales,bradipsiquia,fallos,dismetría,Babinski,paresia","-,C0017154_1,C0030554,C1299586#C0332218,C0332189,-,-,C0231174,C0234162,-,C0151786"
300,"catarro,dolor lumbar","C1384493#C0333273,C0024031 C0024031",catarro,C1384493#C0333273,"catarro,sensación,de,acorchamiento,pérdida,dolor,disminución,pérdida","C1384493#C0333273,C0036658#C1455667,C0332285,-,-,C0024031_1,C0333668#C0547047,-"
301,"hipertensión arterial prostatismo,síncope","C0020538 C0020538 C0242453,C0039070#C0332521_1","síncope,dolor opresivo","C0039070#C0332521_1,C0458259#C0423604 C0458259#C0423604","diabetes,hipertensión,prostatismo,síncope,dolor","-,C0020538_1,C0242453_1,C0039070#C0332521_1,C0458259#C0423604_1"
302,esplenomegalia,C0038002,"malestar general,cansancio","C0234215#C0231218 C0234215#C0231218,C0015672#C0475255","malestar,cefalea,cansancio,tinte,ictérico,esplenomegalia,anisopoiquilocitosis","C0234215#C0231218_1,C0018681,C0015672#C0475255,C0013343#C0038128,-,C0038002,-"
303,síndrome,C0012634#C0039082,"Mujer,parestesias,Morfología","C0043210#C0015780#C0086418,C0030554,C0700329#C0332437","infertilidad,síndrome,Constitucional,parestesias,esquistocitos","-,C0012634#C0039082,-,C0030554,C0221282"
304,"cataratas,le","C0086543#C1510497#C0563002,C1292157#C0409974",ritmo sinusal,C0232201 C0232201,cataratas,C0086543#C1510497#C0563002
305,"anemia ferropénica,hemorragia,epistaxis","C0162316#C0008272 C0162316#C0008272,C0019080,C0014591","Mujer,hemorragia","C0043210#C0015780#C0086418,C0019080","anemia,hemorragia,epistaxis","C0162316#C0008272_1,C0019080,C0014591"
306,le,C1292157#C0409974,le,C1292157#C0409974,,
307,"embolia pulmonar,fenómeno,de,Raynaud,enfermedad tromboembólica,le","C0034065 C0034065,C0034735#C1282916_1,C0034735#C1282916_2,C0034735#C1282916_3,C0040038 C0040038,C1292157#C0409974","mujer,fenómeno,de,Raynaud,gestación,le","C0043210#C0015780#C0086418,C0034735#C1282916_1,C0034735#C1282916_2,C0034735#C1282916_3,C0549206#C0032961#C0549169,C1292157#C0409974","embolia,traumatismos,fenómeno,de,Raynaud,enfermedad,tromboembólica","C0034065_1,C3263723,C0034735#C1282916_1,C0034735#C1282916_2,C0034735#C1282916_3,C0040038_1,C0040038_2"
308,"diabetes mellitus,anemia,eritema","C0011849 C0011849,C0002871#C0221395#C1510654,C0041834","pérdida de peso,eritema","C0043096#C1285591 C0043096#C1285591 C0043096#C1285591,C0041834","diabetes,mellitus,pérdida,anemia,eritema","C0011849_1,C0011849_2,C0043096#C1285591_1,C0002871#C0221395#C1510654,C0041834"
309,"diabetes mellitus tipo 2 trombosis venosa profunda hipertensión arterial,depresión","C0011860 C0011860 C0011860 C0011860 C0149871 C0149871 C0149871 C0020538 C0020538,C0011581#C1269683#C0025193#C0344315","mujer,depresión,ansiedad,pesa","C0043210#C0015780#C0086418,C0011581#C1269683#C0025193#C0344315,C0003467,C1879338#C0018235","diabetes,mellitus,trombosis,hipertensión,depresión,ansiedad,diabetes","C0011860_1,C0011860_2,C0149871_1,C0020538_1,C0011581#C1269683#C0025193#C0344315,C0003467,-"
310,"lesión,hipogonadismo,craneofaringioma","C0332447#C1313971#C0221198,C0020619,C0010276",,,"lesión,hipogonadismo,origen,hipotalámico,craneofaringioma","C0332447#C1313971#C0221198,C0020619,C0439659,-,C0010276"
311,"fractura craneal,poliuria","C0037304 C0037304,C0032617","poliuria,polidipsia","C0032617,C1994994#C0085602","fractura,poliuria,polidipsia,sed,aumento","C0037304_1,C0032617,C1994994#C0085602,C0039971,C0442805"
312,,,"Mujer,astenia,anorexia,Amenorrea","C0043210#C0015780#C0086418,C0004093#C3714552,C1971624,C0002453","astenia,anorexia,Amenorrea","C0004093#C3714552,C1971624,C0002453"
313,"edemas,sedimento","C0013604,C0333562","edemas,proteinuria","C0013604,C0033687_1","edemas,proteinuria","C0013604,C0033687_1"
314,"tuberculosis pulmonar,exantema,dolor lumbar,eosinofilia,deterioro,hematuria","C0041327 C0041327,C0015230,C0024031 C0024031,C0014457#C2240374#C0333929#C0311368,C1265875#C0684336#C0231171,C0018965","Mujer,fiebre,artralgia,oliguria,eosinofilia,deterioro,hematuria,proteinuria","C0043210#C0015780#C0086418,C0015967,C0003862,C0028961,C0014457#C2240374#C0333929#C0311368,C1265875#C0684336#C0231171,C0018965,C0033687_1","tuberculosis,fiebre,exantema,adenopatías,artralgia,dolor,oliguria,eosinofilia,deterioro,hematuria,leucocituria,eosinofiluria,proteinuria","C0041327_1,C0015967,C0015230,-,C0003862,C0024031_1,C0028961,C0014457#C2240374#C0333929#C0311368,C1265875#C0684336#C0231171,C0018965,-,-,C0033687_1"
315,"edemas,hipoproteinemia,hipoalbuminemia,aftas orales,artritis","C0013604,C0020639,C0239981,C0038363#C0585635 C0038363#C0585635,C0003864","edemas,proteinuria en rango nefrótico,artritis,rash malar","C0013604,C0445118 C0445118 C0445118 C0445118,C0003864,C0277942 C0277942","edemas,proteinuria,hipoproteinemia,hipoalbuminemia,aftas,artritis,rash,fotosensibilidad,ANA,hipocomplementemia","C0013604,C0445118_1,C0020639,C0239981,C0038363#C0585635_1,C0003864,C0277942_1,C0349506,-,-"
316,náuseas y vómitos,C0027498 C0027498 C0027498,,,"náuseas,vómitos,lesiones","C0027498_1,C0027498_3,C0332447#C1313971#C0221198"
317,crisis hipertensiva,C0151620#C0020546 C0151620#C0020546,"masa suprarrenal,nicturia,volumen","C0342500 C0342500,C0028734,C0449468#C0178733","masa,crisis,hipertensiva,chorro,miccional,sensación,de,vaciado,incompleto,nicturia,nodulos","C0342500_1,C0151620#C0020546_1,C0151620#C0020546_2,C0232851_1,C0232851_2,C0036658#C1455667,C0332285,-,C0728938#C0205257#C0728939,C0028734,-"
318,sedimento,C0333562,"Mujer,cólico,dolor,cólicas,fiebre","C0043210#C0015780#C0086418,C0423605#C0232488#C3665357,C0030193,C0423605#C0232488#C3665357,C0015967","cólico,dolor,fiebre","C0423605#C0232488#C3665357,C0030193,C0015967"
319,cáncer,C1306459#C0936282#C0006826,,,cáncer,C1306459#C0936282#C0006826
320,"artritis reumatoide,fibrilación auricular,fibrilación auricular bloqueo de rama","C0003873 C0003873,C0004238 C0004238,C0004238 C0004238 C0006384 C0006384 C0006384","insuficiencia,insuficiencia,engrosamiento,proteinuria","C0231179,C0231179,C0205400,C0033687_1","artritis,AR,insuficiencia,fibrilación,insuficiencia,fibrilación,bloqueo,dilatación,engrosamiento,proteinuria","C0003873_1,-,C0231179,C0004238_1,C0231179,C0004238_1,C0006384_1,C0012359,C0205400,C0033687_1"
321,"inflamación,traumatismo,artritis,inflamación","C0021368#C0302158,C3263723,C0003864,C0021368#C0302158","varón,artritis,escalofríos,diarreas","C0086582,C0003864,C0234192#C0085593#C0424790,C0011991","inflamación,traumatismo,artritis,escalofríos,diarreas,inflamación","C0021368#C0302158,C3263723,C0003864,C0234192#C0085593#C0424790,C0011991,C0021368#C0302158"
322,esclerodermia,C0036421#C0011644,"mujer,problema ocular,deterioro de la función renal","C0043210#C0015780#C0086418,C0262477 C0262477,C1278220 C1278220 C1278220 C1278220 C1278220","esclerodermia,problema,cefalea,deterioro,crisis","C0036421#C0011644,C0262477_1,C0018681,C1278220_1,C0231224"
323,"lesiones,granulomas","C0332447#C1313971#C0221198,C0018188","mujer,síntomas","C0043210#C0015780#C0086418,C1457887","lesiones,granulomas,elevación,adenopatías","C0332447#C1313971#C0221198,C0018188,C0439775,-"
325,"inestabilidad,derrame articular,gotitas","C1444783#C0231444,C1253936#C0311222 C1253936#C0311222,C0018099#C1321095","hiperextensión,dolor agudo,líquido","C0231451,C0184567 C0184567,C0444611#C1304698#C1697794#C0302908#C1704353","chasquido,dolor,sensación,de,inestabilidad,derrame,hemartrosis","C0439820,C0184567_1,C0036658#C1455667,C0332285,C1444783#C0231444,C1253936#C0311222_1,C0018924"
326,"pápulas,pústulas,artritis","C0332563,C0241157,C0003864","fiebre,escalofríos,pápulas,artritis","C0015967,C0234192#C0085593#C0424790,C0332563,C0003864","fiebre,escalofríos,pápulas,pústulas,artritis","C0015967,C0234192#C0085593#C0424790,C0332563,C0241157,C0003864"
327,"enfermedad de Chagas,le","C0041234 C0041234 C0041234,C1292157#C0409974",le,C1292157#C0409974,"enfermedad,de,Chagas","C0041234_1,C0041234_2,C0041234_3"
328,"infiltrado,neumonía","C0332448,C0032285#C3714636","dolor,tos falta de aire","C0030193,C0010200 C0013404#C0553668 C0013404#C0553668 C0013404#C0553668","dolor,tos,expectoración,sensación,de,falta,de,aire,infiltrado,broncograma,neumonía,neumococo","C0030193,C0010200_1,C0232515#C0038056,C0036658#C1455667,C0332285,C0013404#C0553668_1,C0013404#C0553668_2,C0013404#C0553668_3,C0332448,-,C0032285#C3714636,C0038410"
329,"purulento,disminución,DM tipo 2","C0439665,C0333668#C0547047,C0011860 C0011860 C0011860","mujer,escalofríos,tos productiva,somnolencia,líquidos,somnolienta,soplos","C0043210#C0015780#C0086418,C0234192#C0085593#C0424790,C0239134 C0239134,C2830004,C0444611#C1304698#C1697794#C0302908#C1704353,C0013144,C0006318#C0018808","escalofríos,tos,somnolencia,HTA,DM,demencia,sequedad,somnolienta,meningísmo,focalidad,motora,soplos,crepitantes","C0234192#C0085593#C0424790,C0239134_1,C2830004,-,C0011860_1,C0497327,-,C0013144,-,-,-,C0006318#C0018808,-"
330,"le,colelitiasis,complicaciones","C1292157#C0409974,C0008350#C0947622,C0009566#C2362589","le,presiones,hallazgo","C1292157#C0409974,C0460139,C0243095","colelitiasis,elevación","C0008350#C0947622,C0439775"
331,"le,le,le,le","C1292157#C0409974,C1292157#C0409974,C1292157#C0409974,C1292157#C0409974","le,le,le,le","C1292157#C0409974,C1292157#C0409974,C1292157#C0409974,C1292157#C0409974",,
332,"traumatismo,zona,traumatismo,shock","C3263723,C0019360,C3263723,C0036974","caída,dolor intenso","C0085639,C0458256 C0458256","caída,traumatismo,traumatismo,dolor,pálida,sudorosa,shock","C0085639,C3263723,C3263723,C0458256_1,C1971630#C0017651,-,C0036974"
333,quemadura por llama,C0810083 C0810083 C0810083,,,quemadura,C0810083_1
334,,,pérdida de peso malestar inespecífico,C0043096#C1285591 C0043096#C1285591 C0043096#C1285591 C0595961 C0595961,"pérdida,malestar,pérdida","C0043096#C1285591_1,C0595961_1,-"
335,purulenta,C0439665,"mujer,insuficiencia,disnea,tos","C0043210#C0015780#C0086418,C0231179,C0013404#C0553668,C0010200_1","hipertensa,insuficiencia,NYHA,disnea,tos,expectoración","-,C0231179,-,C0013404#C0553668,C0010200_1,C0232515#C0038056"
336,,,"Niño de,hipoacusia","C0680063 C0680063,C1384666",hipoacusia,C1384666
337,"edema,rinorrea","C0013604,C1260880_1","edema,rinorrea","C0013604,C1260880_1","edema,rinorrea","C0013604,C1260880_1"
338,"ojo,rojo","C0005858#C0235267_1,C0005858#C0235267_2","Mujer,dolor,ojo,rojo,fotofobia","C0043210#C0015780#C0086418,C0030193,C0005858#C0235267_1,C0005858#C0235267_2,C0085636","pérdida,dolor,fotofobia","-,C0030193,C0085636"
339,"disminución,drusas,mácula,enfermedad","C0333668#C0547047,C1260959#C0333440,C0332573,C0012634#C0039082",,,"disminución,drusas,desprendimiento,enfermedad","C0333668#C0547047,C1260959#C0333440,-,C0012634#C0039082"
340,insomnio,C0917801#C0424566,"desánimo,nerviosismo,preocupaciones","C0233489,C0027769,C0233481#C0549165","ERE,desánimo,inapetencia,nerviosismo,insomnio","-,C0233489,-,C0027769,C0917801#C0424566"
341,,,"agitación,ideas delirantes,signo,síntoma","C0085631,C0011253 C0011253,C0311392,C1457887","agitación,ideas,delirantes","C0085631,C0011253_1,C0011253_2"
342,le,C1292157#C0409974,"le,malestar,pesar","C1292157#C0409974,C0231218,C1879338#C0018235","pérdidas,malestar","-,C0231218"
343,"le,le","C1292157#C0409974,C1292157#C0409974","crisis de pánico,crisis,miedo a,miedo,le,actuaciones,temor,le","C0086769 C0086769 C0086769,C0231224,C0349231#C0015726 C0349231#C0015726,C0015726#C1288289,C1292157#C0409974,C0699820,C0015726#C1288289,C1292157#C0409974","crisis,de,pánico","C0086769_1,C0086769_2,C0086769_3"
344,"cáncer,neoplasia,cáncer,cáncer","C1306459#C0936282#C0006826,C0027651#C1882062,C1306459#C0936282#C0006826,C1306459#C0936282#C0006826","Mujer,raza caucásica","C0043210#C0015780#C0086418,C1535514#C0007457 C1535514#C0007457","nulípara,cáncer,neoplasia,cáncer,cáncer","C0425979,C1306459#C0936282#C0006826,C0027651#C1882062,C1306459#C0936282#C0006826,C1306459#C0936282#C0006826"
345,"diabetes gestacional,hipertensión arterial esencial","C0085207 C0085207,C0085580 C0085580 C0085580","Primigesta,dieta,dolor hipogástrico","C0860096,C0012155,C0241310 C0241310","diabetes,hipertensión,dolor,afectación,metrorragia","C0085207_1,C0085580_1,C0241310_1,-,C0025874"
346,pérdida de líquido,C0332234#C0235395 C0332234#C0235395 C0332234#C0235395,"líquido,registro,contracciones","C0444611#C1304698#C1697794#C0302908#C1704353,C0079809#C0421433,C1140999","pérdida,de,líquido,contracciones,malformaciones","C0332234#C0235395_1,C0332234#C0235395_2,C0332234#C0235395_3,C1140999,-"
347,Le,C1292157#C0409974,"mujer,dolor abdominal,Le,embarazo","C0043210#C0015780#C0086418,C0000737 C0000737,C1292157#C0409974,C0549206#C0032961#C0549169","dolor,pérdidas,amenorrea","C0000737_1,-,C0002453"
348,"petequias,equimosis,sangrado,zonas,punción,hemorragia pulmonar","C0031256,C0013491,C0019080,C0019360,C0033119,C0151701#C0392459 C0151701#C0392459","recién nacido prematuro,equimosis,sangrado","C0233315 C0233315 C0233315,C0013491,C0019080","mal,estado,petequias,equimosis,sangrado,hemorragia","C0205169,C0449438#C1301808,C0031256,C0013491,C0019080,C0151701#C0392459_1"
349,le,C1292157#C0409974,"comportamiento,vocalizaciones,le","C0004927,C0564182,C1292157#C0409974",,
350,"le,nódulo,le,punción,le,cáncer,cáncer,cáncer,cáncer,punción,cáncer,punción","C1292157#C0409974,C0028259,C1292157#C0409974,C0033119,C1292157#C0409974,C1306459#C0936282#C0006826,C1306459#C0936282#C0006826,C1306459#C0936282#C0006826,C1306459#C0936282#C0006826,C0033119,C1306459#C0936282#C0006826,C0033119","mujer,le,le,le","C0043210#C0015780#C0086418,C1292157#C0409974,C1292157#C0409974,C1292157#C0409974","nódulo,cáncer,cáncer,cáncer,cáncer,cáncer","C0028259,C1306459#C0936282#C0006826,C1306459#C0936282#C0006826,C1306459#C0936282#C0006826,C1306459#C0936282#C0006826,C1306459#C0936282#C0006826"
351,aneurisma de aorta abdominal,C0162871 C0162871 C0162871 C0162871,,,"aneurisma,oclusión","C0162871_1,C0028778"
352,,,insuficiencia,C0231179,insuficiencia,C0231179
353,adenocarcinoma,C0001418,,,"adenocarcinoma,diferenciación","C0001418,-"
354,hepatoesplenomegalia,C0019214,,,"hepatoesplenomegalia,déficit","C0019214,C0011155_1"
355,"síndrome hemofagocítico,anemia,trombopenia,defecto","C0024291#C0019624 C0024291#C0019624,C0002871#C0221395#C1510654,C0040034_1,C1457869#C0231172","defecto,capacidad","C1457869#C0231172,C0086035","síndrome,hemofagocítico,linfohistiocitosis,hepatoesplenomegalia,anemia,trombopenia,hipetransaminasemia,aumento","C0024291#C0019624_1,C0024291#C0019624_2,-,C0019214,C0002871#C0221395#C1510654,C0040034_1,-,C0442805"
356,"síndrome,neumonías","C0012634#C0039082,C0032285#C3714636",,,"síndrome,diarreico,neumonías","C0012634#C0039082,-,C0032285#C3714636"
357,le,C1292157#C0409974,Niño de,C0680063 C0680063,herida,-
358,"le,sedimento,le,le,le","C1292157#C0409974,C0333562,C1292157#C0409974,C1292157#C0409974,C1292157#C0409974","Mujer,disuria,polaquiuria,le,sedimento urinario,le,sensibilidad,le","C0043210#C0015780#C0086418,C0013428,C0042023_1,C1292157#C0409974,C2945609#C1261248 C2945609#C1261248,C1292157#C0409974,C1264642#C0439823#C0312418,C1292157#C0409974","disuria,polaquiuria,Escherichia,coli","C0013428,C0042023_1,-,-"
359,bronquiolitis,C0006271,,,bronquiolitis,C0006271
360,"síncope,le","C0039070#C0332521_1,C1292157#C0409974","mujer,síncope,mareo,disnea,taquicardia,galope,le","C0043210#C0015780#C0086418,C0039070#C0332521_1,C0012833#C0220870,C0013404#C0553668,C0039231_1,C0232200,C1292157#C0409974","síncope,mareo,disnea,sudorosa,taquicardia,soplos,galope","C0039070#C0332521_1,C0012833#C0220870,C0013404#C0553668,-,C0039231_1,C0006318#C0018808,C0232200"
361,"microhematuria,cilindros","C0239937,C0302143","Mujer,astenia,anorexia,pérdida de peso proteinuria","C0043210#C0015780#C0086418,C0004093#C3714552,C1971624,C0043096#C1285591 C0043096#C1285591 C0043096#C1285591 C0033687","expectoración,febrícula,astenia,anorexia,pérdida,hemosiderófagos,infiltrados,proteinuria,microhematuria","C0232515#C0038056,-,C0004093#C3714552,C1971624,C0043096#C1285591_1,-,-,C0033687_1,C0239937"
362,carcinoma medular,C0206693 C0206693,"Mujer,masa adrenal","C0043210#C0015780#C0086418,C0342500 C0342500","carcinoma,masa","C0206693_1,C0342500_1"
363,"neutropenia,edema","C0027947#C0001824#C1534864#C1576411#C0853697,C0013604","neutropenia,dolor ocular,secreción nasal","C0027947#C0001824#C1534864#C1576411#C0853697,C0151827 C0151827,C1260880 C1260880","neutropenia,dolor,edema,secreción","C0027947#C0001824#C1534864#C1576411#C0853697,C0151827_1,C0013604,C1260880_1"
364,"catarata,complicaciones,le,catarata","C0086543#C1510497#C0563002,C0009566#C2362589,C1292157#C0409974,C0086543#C1510497#C0563002","Mujer,le","C0043210#C0015780#C0086418,C1292157#C0409974","catarata,catarata","C0086543#C1510497#C0563002,C0086543#C1510497#C0563002"
365,luxación,C0012691,"parestesias,dolor","C0030554,C0030193","parestesias,dolor,luxación","C0030554,C0030193,C0012691"
366,"les,les,lesión,fibrosis,hiperplasia,lesión","C1292157#C0409974,C1292157#C0409974,C0332447#C1313971#C0221198,C0016059,C0020507,C0332447#C1313971#C0221198","Mujer,disnea de esfuerzo,les","C0043210#C0015780#C0086418,C0231807 C0231807 C0231807,C1292157#C0409974","disnea,crepitantes,lesión,fibrosis,focos,fibroblásticos,hiperplasia,afectación,lesión","C0231807_1,-,C0332447#C1313971#C0221198,C0016059,-,-,C0020507,-,C0332447#C1313971#C0221198"
367,"síndrome,náuseas y vómitos","C0012634#C0039082,C0027498 C0027498 C0027498","Mujer,bajo anestesia,agitación,temblor","C0043210#C0015780#C0086418,C1720436 C1720436,C0085631,C0040822#C1527384_1","síndrome,depresivo,náuseas,vómitos,agitación,temblor,midriasis,hipersalivación,mioclonias,hipertermia","C0012634#C0039082,-,C0027498_1,C0027498_3,C0085631,C0040822#C1527384_1,C0026961,-,-,C0015967"
